,win,pgn
1193,-1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6 8.O-O-O Bd7 9.f4 b5 10.Bxf6 gxf6 11.Nxc6 Bxc6 12.Re1 Be7 13.f5 b4 14.Nd1 d5 15.exd5 Qxd5 16.Qxd5 Bxd5 17.Ne3 Bc6 18.Bc4 Bd7 19.Rhf1 h5 20.Nd1 e5 21.Ne3 a5 22.Rd1 Ra7 23.Rd5 Bf8 24.Kd2 Bh6 25.Bb5 Rg8 26.g3 Bxb5 27.Rxb5 Rg4 28.Rb8+ Ke7 29.Rh8 Bg5 30.Rf3 Rd4+ 31.Ke2 Rad7 32.Nf1 Rc4 33.c3 e4 34.Re3 Bxe3 35.Nxe3 bxc3
1644,-1,1.d4 Nf6 2.c4 g6 3.Nc3 Bg7 4.e4 d6 5.Nf3 O-O 6.Be2 e5 7.O-O exd4 8.Nxd4 Re8 9.f3 c6 10.Kh1 Nh5 11.g4 Nf6 12.Nc2 h5 13.g5 Nh7 14.Rg1 Na6 15.Be3 Qe7 16.Qd2 Nf8 17.Rad1 Be5 18.Ne1 Ne6 19.Nd3 Bd4 20.Nf2 Bxe3 21.Qxe3 b6 22.a3 Bb7 23.Rd2 Nac7 24.h4 Rad8 25.Rgd1 f6 26.Nh3 fxg5 27.Nxg5 Rf8 28.Rg1 Rf4 29.Qf2 Rdf8 30.Bd1 Nxg5 31.Rxg5 Kh7 32.Qg3 Bc8 33.Rg2 Ne6 34.Rxg6 Qxh4+ 35.Rh2 Qxg3 36.Rxg3 
1669,-1,1.d4 e6 2.e4 d5 3.Nc3 Bb4 4.e5 c5 5.a3 Ba5 6.b4 cxd4 7.Nb5 Bc7 8.Nf3 Nc6 9.Bf4 Nge7 10.Nxc7+ Qxc7 11.Bd3 Ng6 12.Bg3 a5 13.h4 axb4 14.axb4 Rxa1 15.Qxa1 O-O 16.O-O Nxb4 17.h5 Ne7 18.h6 gxh6 19.Qc1 Nxd3 20.Qxh6 Nb4 21.Rd1 Qxc2 22.Rxd4 Qg6 23.Qh3 Qb1+ 24.Kh2 f5 25.Rxb4 Qxb4 26.Ng5 Rf7 27.Qh5 Ng6 28.Nxf7 Qe7 29.Nh6+ Kg7 30.f4 Bd7
7315,-1,1.d4 Nf6 2.g3 d5 3.Bg2 Bf5 4.Nf3 e6 5.O-O Nbd7 6.c4 c6 7.Qb3 Qb6 8.Nc3 Be7 9.Re1 Qxb3 10.axb3 Bc2 11.Nd2 O-O 12.e3 a6 13.Bf3 Rac8 14.Bd1 Bg6 15.Nf3 Rfd8 16.Bd2 c5 17.cxd5 exd5 18.Nh4 Bd3 19.Ng2 Bd6 20.f3 g5 21.Na4 cxd4 22.exd4 h6 23.Nc3 Bb8 24.Be3 Nf8 25.Be2 Bxe2 26.Rxe2 Ne6 27.Rd2 Rc6 28.Rd3 Kg7 29.Bf2 Ng8 30.Rad1 Ne7 31.Kf1 Ba7 32.R1d2 Kg6 33.Ne2 Rdc8 34.Rc3 Bb6 35.Rdc2 Ba5 36.Rxc6 bxc6 37.Be1 Bxe1 38.Nxe1 Nf5 39.Rd2 c5 40.dxc5 Rxc5 41.Kf2 Ne7 42.Nc2 Rb5 43.b4 Rb6 44.Nc3 Nc7 45.Ne3 Rxb4 46.Nexd5 Ncxd5 47.Nxd5 Nxd5 48.Rxd5 Rxb2+ 49.Ke3 Rxh2 50.Ra5 h5 51.Rxa6+ f6 52.g4 h4 53.f4 Rh3+ 54.Ke4 Rg3 55.fxg5 Kxg5 56.Ra8 Rxg4+ 57.Kf3 Rg3+ 58.Kf2 Rb3 59.Kg2 f5 60.Rg8+ Kf4 61.Ra8 Rg3+ 62.Kf2 Rg7 63.Ra4+ Kg5 64.Kf3 Rd7 65.Ra8 Rd3+ 66.Kg2 Rd6 67.Kf3 Rd3+ 68.Kg2 Kg4 69.Rg8+ Kf4 70.Ra8 Rg3+ 71.Kf2 Rg6 72.Ra4+ Kg5 73.Kf3 Kh5 74.Ra8 h3 75.Rh8+ Rh6 76.Rg8 Kh4 77.Rg7 Rh5 78.Ra7 Kg5 79.Ra1 h2 80.Rh1 
4770,-1,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5 6.Bb5+ c6 7.dxc6 bxc6 8.Be2 h6 9.Nh3 Be7 10.d3 O-O 11.Ng1 c5 12.Nf3 Qc7 13.Nbd2 Rd8 14.O-O c4 15.Qe1 Bb7 16.Nxc4 Nxc4 17.dxc4 e4 18.Nd2 Bd6 19.Nb3 Bxh2+ 20.Kh1 Be5 21.c3 e3 22.Bxe3 Qc6 23.Bf3 Qxf3
4723,-1,1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Ndb5 d6 7.Bg5 a6 8.Na3 b5 9.Bxf6 gxf6 10.Nd5 f5 11.Bd3 Be6 12.O-O Bxd5 13.exd5 Ne7 14.Re1 Bg7 15.c3 Qc8 16.Qh5 e4 17.Bf1 Nxd5 18.Rad1 Qe6 19.g4 Rg8 20.Kh1 Nf6 21.Qxf5 d5 22.f3 Qxf5 23.gxf5 O-O-O 24.Bg2 Bf8 25.Nc2 Bc5 26.Rd2 Rde8 27.Rde2 Kc7 28.Nd4 exf3 29.Nxf3 Rxe2 30.Rxe2 Ne4 31.Nd4 Rg4 32.Bf3 Rf4 33.Kg2 Kd6 34.Nb3 Bb6 35.Nc1 Rxf5 36.Nd3 Rg5+ 37.Kh3 f5 38.Rg2 h6 39.Rxg5 Nxg5+ 40.Kg2 Nxf3 41.Kxf3 d4 42.cxd4 Bxd4 43.b3 Be5 44.h3 a5 45.a4 b4 46.Ke3 Kd5 47.Ne1 Bd6 48.Nf3 Bc7 49.Kd3 Bb6 50.Nd2 h5 51.Nf3 Ba7 52.Nh4 Ke5 53.Ng6+ Kf6 54.Nf4 Kg5 55.Ng2 Bc5 56.Ke2 Kf6 57.Ne1 Bd6 58.Nd3 Ke6 59.Ke3 Kd5 60.h4 Bc7 61.Nf4+ Bxf4+ 62.Kxf4 Ke6 63.Kg5 Ke5 64.Kxh5 f4 65.Kg4 Ke4
2727,-1,1.f4 d5 2.Nf3 Nf6 3.g3 g6 4.Bg2 Bg7 5.O-O O-O 6.c3 b6 7.a4 c5 8.Ne5 Ba6 9.b4 Nbd7 10.d3 e6 11.Na3 Qc7 12.d4 Rfc8 13.Bd2 Ne4 14.b5 Nxd2 15.Qxd2 Bb7 16.Rac1 Nf6 17.e3 Qe7 18.Qb2 Ne4 19.Bxe4 dxe4 20.Rfd1 Rc7 21.a5 bxa5 22.Nec4 cxd4 23.exd4 Bf8 24.Ra1 Rac8 25.b6 axb6 26.Nxb6 Rxc3 27.Nxc8 Rxc8 28.Nc2 Ra8 29.Rdb1 Bd5 30.Qb6 a4 31.Ne3 a3 32.Rb5 Qd7 33.Ng4 Be7 34.Ra5 Rxa5 35.Qxa5 Qb7 36.Qa4 Kg7 37.Ne5 e3 38.Qe8 Bd6 39.Rf1 a2 40.h4 Bxe5 41.fxe5 a1=Q 42.Rxa1 Qb2 43.Ra8 Qf2#
1872,-1,1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 a6 5.Nc3 Qc7 6.Bd3 Nf6 7.f4 d6 8.O-O b5 9.Qe2 Bb7 10.Kh1 Nbd7 11.Bd2 Be7 12.Rae1 Nc5 13.b4 Nxd3 14.cxd3 O-O 15.Rc1 Qd7 16.g4 e5 17.Nf5 exf4 18.Rxf4 d5 19.g5 dxe4 20.dxe4 Nxe4 21.Nxe7+ Qxe7 22.Nxe4 Rae8 23.Kg1 Bxe4 24.Re1 Qxg5+ 25.Rg4 Bd3 26.Bxg5 Bxe2 27.Rg3 Bh5 28.Be7 f5 29.Rge3 Rf7 30.Bc5 Rxe3 31.Rxe3 Re7 32.Ra3 Re2 33.Rxa6 Bf3 34.h4 h6 35.a4 bxa4 36.Rxa4 Rg2+ 37.Kf1 Rg4 38.Be7 Re4 39.Ra7 f4 40.Bd6 
8891,-1,1.e4 c5 2.Nf3 d6 3.Nc3 Nf6 4.g3 Nc6 5.Bg2 e6 6.O-O Be7 7.d4 cxd4 8.Nxd4 Bd7 9.Ndb5 Qb8 10.Bg5 O-O 11.Bxf6 gxf6 12.Ne2 Kh8 13.Nf4 a6 14.Nc3 Qc7 15.Nh5 Qa5 16.Kh1 Ne5 17.Rb1 Rac8 18.b4 Qb6 19.Rb3 Rc7 20.b5 axb5 21.Nxb5 Bxb5 22.a4 Rc5 23.axb5 Rxb5 24.f4 Nc6 25.Rxb5 Qxb5 26.f5 Qe5 27.Nf4 Ra8 28.Nd3 Qd4 29.Qb1 Nd8 30.Nf4 Qe5 31.Nd3 Qd4 32.Nf4 Qc4 33.Qd1 Ra2 34.fxe6 Nxe6 35.Nd5 Bd8 36.c3 Qe2 37.Qxe2 Rxe2 38.Rb1 Nc5 39.Nf4 Rc2 40.Nd5 Kg7 41.Ra1 Nb3 42.Rb1 Nd2 43.Rd1 Ba5 44.Ne3 Rxc3 45.Nf5+ Kf8 46.Nxd6 b6 47.e5 fxe5 48.Ne4 Rc4 49.Nxd2 Bxd2
1710,-1,1.Nf3 Nf6 2.c4 c5 3.Nc3 d5 4.cxd5 Nxd5 5.g3 g6 6.Bg2 Bg7 7.O-O O-O 8.Nxd5 Qxd5 9.d3 Nc6 10.Be3 Bd7 11.Nd4 Qd6 12.Nxc6 Bxc6 13.Bxc6 Qxc6 14.Rc1 Qe6 15.Bxc5 Bxb2 16.Rc4 Bf6 17.a4 Rfc8 18.Re4 Qd7 19.Ba3 Rc7 20.Qb1 Rac8 21.Rc1 b6 22.Rxc7 Rxc7 23.Kg2 Rc3 24.Bb4 Rc6 25.Qb3 Kg7 26.Bd2 Rc5 27.f3 h5 28.Be3 Rc3 29.Qb4 Rc2 30.Bf2 Qd5 31.Kf1 Rc1+ 32.Kg2 Rc2 33.Kf1 Qa2 34.Bd4 e5 35.Bf2 Qa1+ 36.Kg2 Rc1 37.f4 Rh1 38.fxe5 Bg5 39.Rf4 Qf1+ 40.Kf3 Rxh2
1372,-1,1.c4 g6 2.Nc3 Bg7 3.g3 Nf6 4.Bg2 d6 5.e4 c5 6.Nge2 Nc6 7.a3 Bg4 8.h3 Bxe2 9.Nxe2 O-O 10.Rb1 Rb8 11.O-O b5 12.cxb5 Rxb5 13.d4 Nd7 14.dxc5 Nxc5 15.b4 Ne6 16.Be3 Qd7 17.f4 a5 18.Qd3 Rfb8 19.bxa5 Nxa5 20.f5 Nf8 21.Rxb5 Qxb5 22.Qxb5 Rxb5 23.Bg5 Nc6 24.Rc1 h6 25.Be3 Rb3 26.Bf2 Ne5 27.Rc7 e6 28.Nf4 Rxa3 29.Rc8 exf5 30.exf5 gxf5 31.Nd5 Ng6 32.h4 h5 33.Bf1 Be5 34.Be2 Kg7 35.Kg2 Ne6 36.Bxh5 f4 37.Bxg6 fxg3 38.Bxf7 Kxf7 39.Bg1 Rd3 40.Ne3 Bd4 41.Kf3 d5 42.Ke2 Nf4+ 43.Kf3 Nh3 44.Kg4 Nxg1 45.Rc7+ Ke6 46.Nf5 Be5 47.Rc6+ Kd7 48.Rc2 Nf3 49.Ra2 Nd4 50.Nh6 Re3 51.Nf7 Re4+ 52.Kh3 Nf5 53.Ra7+ Bc7 54.h5 Kc8 55.h6 Rh4+ 56.Kg2 Rh2+ 57.Kf3 Nxh6
5786,-1,1.e4 c5 2.Nf3 Nc6 3.Bb5 e6 4.Bxc6 bxc6 5.d3 Ne7 6.Qe2 Qc7 7.Ng5 e5 8.f4 exf4 9.O-O Ng6 10.Na3 Ba6 11.Nh3 Bd6 12.Qg4 O-O 13.Nxf4 Qb6 14.Nh5 c4+ 15.Kh1 cxd3 16.cxd3 Bxd3 17.Rd1 f5 18.exf5 Bxf5 19.Qf3 Rae8 20.Nc4 Qb4 21.Bh6 Bc2
4600,-1,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.Nf3 Bg7 5.e3 O-O 6.Be2 c5 7.O-O cxd4 8.exd4 Nc6 9.Bg5 Be6 10.Rc1 Rc8 11.b3 Qa5 12.Qd2 Rfd8 13.Rfd1 dxc4 14.bxc4 Bg4 15.Be3 Bxf3 16.Bxf3 Ne5 17.Ne4 Nxf3+ 18.gxf3 Qf5 19.Nxf6+ Bxf6 20.Kg2 Bxd4 21.Bxd4 e5 22.Qe3 exd4 23.Rxd4 Rxd4 24.Qxd4 b5 25.Re1 Qg5+ 26.Kf1 bxc4 27.Qxa7 c3 28.Qd7 Qc5 29.Qd3 c2 30.Rc1 Qb4 31.Qb3 Qd4 32.Kg2 Qd2 33.Qe3 Qd1 34.h4 h5 35.Qf4 Re8 36.Qa4 Re1 37.Rxc2 Rg1+ 38.Kh2 Rh1+
5286,-1,1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Nf3 b6 5.Bg5 Bb7 6.e3 h6 7.Bh4 Bxc3+ 8.bxc3 d6 9.Nd2 g5 10.Bg3 Qe7 11.h4 Rg8 12.hxg5 hxg5 13.Be2 Nc6 14.Qa4 O-O-O 15.Bf3 Qd7 16.Rh6 Na5 17.Bxb7+ Kxb7 18.Qd1 Ne8 19.Qf3+ Kb8 20.Rh7 Rg7 21.Rxg7 Nxg7 22.Qf6 Nf5 23.Qxg5 Rh8 24.Ke2 Nxc4 25.Nxc4 Qb5 26.Kd2 Qxc4 27.Qf6 Rh7 28.Bf4 Qd5 29.g4 Nh4 30.Bg3 Nf3+ 31.Ke2 Ng5 32.Kd3 Qe4+ 33.Kc4 Qc6+ 34.Kd3 Ne4 35.Qd8+ Kb7 36.c4 Nxg3 37.fxg3 Rh2
7667,-1,1.e4 e6 2.Nc3 d5 3.Nf3 d4 4.Ne2 c5 5.c3 Nf6 6.cxd4 cxd4 7.e5 Nfd7 8.Nexd4 Nxe5 9.Bb5+ Nec6 10.Nxc6 Nxc6 11.Bxc6+ bxc6 12.Qa4 Qd5 13.O-O Be7 14.b3 Qb5 15.Qf4 O-O 16.Bb2 f6 17.Rfc1 Bd7 18.Qc4 Rfc8 19.Rc2 a5 20.Rac1 a4 21.bxa4 Qxa4 22.Qd3 Rd8 23.Qe3 c5 24.d4 cxd4 25.Bxd4 Rdc8 26.Rxc8+ Rxc8 27.Rxc8+ Bxc8 28.Qb3 Bd7 29.Qxa4 Bxa4 30.Nd2 e5 31.Bb6 Kf7 32.Ne4 Ba3 33.Bc5 Bb2 34.Bb4 Bc6 35.Nc3 Ke6 36.a4 f5 37.a5 Kd7 38.Nd1 Bd4 39.Bc3 Bb5 40.Bxd4 exd4 41.f3 Kc6 42.Kf2 Kc5 43.Ke1 Kb4 44.Kd2 Kxa5 45.Nf2 Kb4 46.f4 Kc4 47.Nd3 Kd5 48.Nf2 Ba6 49.Kc2 Bf1 50.g3 h6 51.Kd2 g5 52.Ke1 Bg2 53.Ke2 gxf4 54.gxf4 Kc4 55.Kd2 Be4 56.Nd1 Bf3 57.Nf2 Bg2 58.Nd1 Kd5 59.Nf2 Bf1 60.Ke1 Bb5 61.Kd2 Ba6 62.Kc2 d3+ 63.Kc3 Bb5 64.h3 d2 65.Kxd2 Kd4 66.Nd1 Ba6 67.Ke1 Ke4 68.Kf2 Kxf4 69.Ne3 Bb7 70.Nc2 Kg5 71.Nd4 f4 72.Ne6+ Kf5 73.Nd4+ Ke5 74.Ne2 Bc6 75.Ng1 Ke4 76.Nf3 Bd7 77.Ng1 Be6 78.Ke2 Bf7 79.Kf2 Bh5 80.h4 Bg4 81.h5 Bxh5 82.Kg2 Bg4
7098,-1,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.Bxc6 dxc6 6.d3 Bd6 7.Nbd2 c5 8.Nc4 Nd7 9.a4 b6 10.Bd2 a5 11.Bc3 f6 12.h4 h5 13.Nfd2 Nf8 14.Ne3 Ne6 15.Ndc4 Nd4 16.Bd2 Be6 17.c3 Nc6 18.Nd5 Bf8 19.Nce3 Qd7 20.O-O Ne7 21.c4 Nc6 22.f4 exf4 23.Nf5 O-O-O 24.Bxf4 Ne5 25.Qc2 Kb7 26.Qb3 Re8 27.Bd2 Nc6 28.Bc3 Bd6 29.Qd1 Be5 30.Qf3 Reg8 31.Bxe5 Nxe5 32.Qg3 c6 33.Nde7 Bxf5 34.Nxf5 Qxd3 35.Qxd3 Nxd3 36.b3 Ne5 37.Rad1 Kc7 38.Rd2 Rh7 39.g3 Re8 40.Kg2 Ng4 41.Kf3 g6 42.Ne3 f5 43.Nxg4 hxg4+ 44.Kf2 Rxe4 45.Re2 Rhe7 46.Rxe4 Rxe4 47.Rh1 b5 48.axb5 cxb5 49.cxb5 Kb6 50.Rd1 Re6 51.Rd8 Kxb5 52.Rb8+ Rb6 53.Re8 Kb4 54.Re3 Ra6 55.Ke2 c4
8528,-1,1.d4 Nf6 2.c4 g6 3.Nc3 d5 4.cxd5 Nxd5 5.g3 Bg7 6.Bg2 Nxc3 7.bxc3 O-O 8.Nf3 c5 9.O-O cxd4 10.cxd4 Nc6 11.e3 Be6 12.Qe2 Rc8 13.Bd2 Qd7 14.Ng5 Bd5 15.Bh3 e6 16.Rfc1 h6 17.Nf3 b5 18.Bc3 b4 19.Be1 f5 20.Bg2 a5 21.Qb5 Rc7 22.Nh4 Nxd4 23.Qxd7 Ne2+ 24.Kf1 Bxg2+ 25.Kxe2 Rxd7 26.Nxg2 Bxa1 27.Rxa1 Rc8 28.Nf4 Rc2+ 29.Kf1 Kf7 30.Ne2 Rdc7 31.a3 Rb2 32.axb4 axb4 33.Nd4 b3 34.Kg2 Ra2 35.Rb1 b2 36.Bd2 e5 37.Nf3 Ke6 38.Ne1 e4 39.Kf1 Kd5 40.Ke2 Rc1
4977,-1,1.e4 c6 2.d3 d5 3.Nd2 e5 4.Ngf3 Bd6 5.g3 Nf6 6.Bg2 O-O 7.O-O Re8 8.b3 a5 9.a4 Nbd7 10.Nh4 Nf8 11.Bb2 Ng6 12.Nf5 Bc5 13.Qe2 Be6 14.Nf3 Qd7 15.Bh3 dxe4 16.dxe4 Qc7 17.Ng5 Nf8 18.Kg2 h6 19.Nxe6 Nxe6 20.Qc4 Nd7 21.Bg4 Bf8 22.h4 g6 23.Ne3 h5 24.Bh3 Bh6 25.Qc3 Bg7 26.Rad1 Ndf8 27.Nc4 Nd4 28.Ne3 Nfe6 29.Qc4 b5 30.Qc3 bxa4 31.bxa4 Rab8 32.Ba3 Bf8 33.Rb1 Bxa3 34.Qxa3 Rxb1 35.Rxb1 Rb8 36.Rxb8+ Qxb8 37.c3 Qb3 38.Qxb3 Nxb3 39.Bxe6 fxe6 40.Nc4 Nc5 41.Nxa5 Nxa4 42.c4 Nb6 43.Kf3 c5 44.Ke3 Kf7 45.Kd3 Kf6 46.Nb7 Nd7 47.Kc3 g5 48.Kb3 gxh4 49.gxh4 Nf8 50.Nxc5 Ng6 51.Nd3 Nxh4 52.c5 Nf3 53.Kc3 h4 54.Nc1 h3 55.Ne2 h2 56.Ng3 Nd4 57.Kd3 Kg5 58.Ke3 Kg4 59.Nh1 Kh3 60.f3 Kg2 61.Nf2 Nc6 62.Ke2 h1=R 63.Nxh1 Kxh1 64.Ke3 Kg2 65.f4 exf4+ 66.Kxf4 Kf2
5528,-1,1.e4 d6 2.d4 g6 3.Nc3 Nf6 4.f4 Bg7 5.Nf3 O-O 6.Be3 b6 7.Bd3 Bb7 8.Qd2 c5 9.d5 Nbd7 10.h3 a6 11.a4 Qc7 12.O-O c4 13.Be2 Nc5 14.e5 dxe5 15.Bxc4 Nfe4 16.Nxe4 Nxe4 17.Qb4 b5 18.axb5 exf4 19.bxa6 fxe3 20.axb7 Rab8 21.Bb5 Ng3 22.Bc6 Ne2+ 23.Kh1 Ng3+ 24.Kg1 Nxf1 25.Rxf1 e6 26.c4 exd5 27.cxd5 Rfd8 28.Re1 Bh6 29.Qh4 Bf4 30.Re2 Kg7 31.Ne1 h5 32.Nd3 Bh6 33.Qd4+ Kg8 34.b4 Rxb7 35.Bxb7 Qxb7 36.Nf4 Qc7 37.g3 h4 38.Rxe3 hxg3 39.d6 Rxd6 40.Re8+ Bf8 41.Qe3 Qc6 42.Qe4 Qb6+ 43.Qe3 Qxb4 44.Kg2 Rc6 45.Ne2 Kh7 46.Re4 Qb2 47.Qxg3 Bh6 48.Qd3 Rc5 49.Rh4 Rg5+ 50.Rg4 Re5 51.Kf2 Re3 52.Qxe3 Bxe3+ 53.Kxe3 Qb3+ 54.Kd4 
3982,-1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.f3 e6 7.Be3 b5 8.g4 Nfd7 9.Qd2 Nb6 10.O-O-O N8d7 11.Ndxb5 axb5 12.Nxb5 Ba6 13.Nxd6+ Bxd6 14.Qxd6 Nc4 15.Bxc4 Bxc4 16.Qd4 Rxa2 17.Kb1 Ra8 18.Qxg7 Rf8 19.Rxd7 Qa5 20.Ra7 Rxa7 21.Bxa7 Qa2+ 22.Kc1 Qxa7 23.Rd1 Ke7 24.b3 Bxb3 25.Qg5+ f6 26.Qg7+ Rf7 27.Qg8 Qa3+ 28.Kd2 Qa5+ 29.Kc1 Qa3+ 30.Kd2 Ba4 31.Rb1 Qd6+ 32.Ke1 Qc7 33.Rb8 Qc3+ 34.Kf2 Qxc2+ 35.Kg3 Qc7+ 36.Kg2 h6 37.h4 Qd7 38.Qh8 Qd2+ 39.Kh3 Qd3 40.Kg2 Qd2+ 41.Kh3 Bc6 42.Rc8 Qd7 43.Rb8 Bb5 44.Qxh6 Bf1+ 45.Kg3 Qc7+ 46.Qf4 e5
1790,-1,1.d4 d5 2.c4 e6 3.Nc3 c6 4.e3 Nf6 5.Nf3 Nbd7 6.Bd3 dxc4 7.Bxc4 b5 8.Bd3 Bb7 9.O-O a6 10.e4 c5 11.d5 Qc7 12.dxe6 fxe6 13.Bc2 Be7 14.Ng5 Qc6 15.f4 h6 16.Nf3 O-O-O 17.Qe2 b4 18.Nd1 Nxe4 19.Ne3 Nd6 20.a3 Bf6 21.Bd3 b3 22.Nc4 Nxc4 23.Bxc4 Rhe8 24.Nd2 Nb6 25.Bxb3 Bd4+ 26.Kh1 e5 27.fxe5 Bxe5 28.Bf7 Re7 29.Nb3 Rxf7
8982,-1,1.Nf3 d5 2.g3 c6 3.Bg2 Bg4 4.d3 Nd7 5.Nbd2 e6 6.e3 Bd6 7.Qe2 Ne7 8.h3 Bh5 9.g4 Bg6 10.Nh4 Qa5 11.c3 Qa6 12.Nxg6 hxg6 13.Nb3 e5 14.f4 f5 15.Bd2 O-O-O 16.Bf1 Rde8 17.Qg2 exf4 18.exf4 Qa4 19.d4 fxg4 20.O-O-O c5 21.Nxc5 Nxc5 22.dxc5 Bxc5 23.Qxg4+ Kb8 24.Bd3 Qxa2 25.Bb1 Qa1 26.Rhe1 Rc8 27.Qd7 Rhd8 28.Qb5 Nf5 29.Qb3 d4 30.Qa2 Qxa2 31.Bxa2 dxc3 32.bxc3 Ba3+ 33.Kb1 Rc6 34.Bb3 Rcd6 35.Ka2 Bc5 36.Bc1 Rxd1 37.Bxd1 Rd3 38.Bb2 Rxh3 39.Re6 Rg3 40.Bb3 Kc7 41.Re8 b5 42.Bd5 Ne7 43.Be4 Re3 44.Bb1 a5 45.c4 bxc4 46.Be5+ Kd7 47.Ra8 Re2+ 48.Ka1 Nc6 49.Bxg7 Bd4+ 50.Bxd4 Nxd4 51.Bxg6 c3 52.Kb1 Rb2+ 53.Kc1 Nb3+ 54.Kd1 Rd2+ 55.Ke1 c2
2548,-1,1.Nf3 c5 2.e4 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be2 e5 7.Nb3 Be7 8.O-O O-O 9.Be3 Be6 10.Qd2 Nbd7 11.a4 Nc5 12.Nxc5 dxc5 13.Rfd1 Qxd2 14.Rxd2 Rfd8 15.Rxd8+ Rxd8 16.b3 Kf8 17.f3 Ke8 18.a5 Kd7 19.Ra4 Kc6 20.Bc4 h6 21.Kf1 Rg8 22.Bf2 Bd6 23.Bh4 g5 24.Bf2 g4 25.Bxe6 fxe6 26.fxg4 Nxg4 27.Bg1 Be7 28.g3 Nf6 29.Nd1 h5 30.Nf2 h4 31.gxh4 Rf8 32.Ke2 Rg8 33.Kf1 Rf8 34.Ke2 Rg8 35.Ra1 Rh8 36.Nd3 Bd6 37.Kf3 Rxh4 38.Ra4 Rh3+ 39.Kg2 Rh4 40.Kf3 Rh3+ 41.Kg2 Rh4 42.Nf2 Rh8 43.Rc4 Nh5 44.Kf1 Nf4 45.Rc3 Kb5 46.Nd3 Rf8 47.Ke1 Nxd3+ 48.Rxd3 Bc7 49.Ke2 Rf4 50.Rc3 Rxe4+ 51.Kd3 Rd4+ 52.Bxd4 exd4 53.Rc4 Bxh2 54.c3 e5 55.cxd4 exd4 56.b4 cxb4 57.Rxd4 Kxa5 58.Rd7 b6 59.Kc2 Ka4 60.Rd3 Be5 61.Rd5 b3+ 62.Kd3 Ba1 63.Rd6 Kb5 64.Rg6 a5 65.Rg1 Kb4 66.Rg6 b5 67.Rg4+ Kc5 68.Rg1 Be5 69.Ke4 Bf6 70.Rf1 a4
7640,-1,1.e4 c6 2.d4 d5 3.Nd2 dxe4 4.Nxe4 Nd7 5.Bc4 Ngf6 6.Ng5 e6 7.Qe2 Nb6 8.Bd3 h6 9.N5f3 c5 10.dxc5 Bxc5 11.Ne5 Nbd7 12.Ngf3 Qc7 13.O-O O-O 14.Re1 Bd6 15.Nc4 Be7 16.Nce5 Nc5 17.Bc4 a6 18.a3 b5 19.Ba2 Bb7 20.Be3 Nce4 21.Bd4 Rad8 22.c3 Bc5 23.Nd3 Bxd4 24.Nxd4 Rd6 25.Rac1 Rfd8 26.f3 Nc5 27.Ne5 Bd5 28.b3 Qb6 29.Kh1 Ncd7 30.Bb1 Nxe5 31.Qxe5 Bb7 32.Qe2 Qc5 33.b4 Qg5 34.Qf2 Nh5 35.Rcd1 e5 36.Qc2 g6 37.Nb3 Qh4 38.Kg1 e4 39.fxe4 Bxe4 40.Qc1 Qg4
6569,-1,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be3 e5 7.Nf3 Qc7 8.a4 Be7 9.a5 O-O 10.Be2 Nbd7 11.O-O Nc5 12.Nd2 Be6 13.Bg5 Ncd7 14.Re1 h6 15.Bxf6 Nxf6 16.Nf1 b5 17.Ne3 Rac8 18.Bd3 g6 19.Qd2 Kg7 20.Na2 Qb7 21.Nb4 Rfd8 22.Ned5 Nxd5 23.exd5 Bg5 24.Qd1 Bxd5 25.Bxb5 Qxb5 26.Nxd5 Qxb2 27.c3 Rc5 28.f4 Bxf4 29.Nxf4 exf4 30.Qd4+ Kg8 31.Qf6 Rdc8 32.Qxf4 Qxc3 33.Rf1 Rf5 34.Qxd6 Rxf1+ 35.Rxf1 Qxa5 36.Qf4 Qc5+ 37.Kh1 Qc4
